Name,Barcode,BaseUnit,Price_Amount,GroupCode,Unnamed: 5,Unnamed: 6,Unnamed: 7,is_valid_barcode
ST DALFOUR APRICOT,5014271300429,,3.79,GROCERY,,,,True
ST DALFOUR FOUR FRUITS,5014271350424,,3.79,GROCERY,,,,True
ST DALFOUR PINEAPPLE MANGO,5014271794181,,2.69,GROCERY,,,,True
BIONIVA FROMBOZEN RASDPBERRY,8718754501453,,2.99,GROCERY,,,,True
BIONOVA BOSBESSEN BILLBERRY,8718754501354,,2.99,GROCERY,,,,True
BIONOA AARDBEI STRAWBERRY,8718754501330,,2.99, GENERAL,,,,True
BIONOA MARMALADE ORANGE T,8718754504324,,3.15, GENERAL,,,,True
TUMA QUEEN HONEY,8680789521648,,3.49, GENERAL,,,,True
TUMA QUEEN HONEY,8680789521631,,2.29, GENERAL,,,,True
HILLTOP BLOSSOM HONEY,5060298572431,,4.99, GENERAL,,,,True
NE MERIDIAN REDCURRANT,5060132281154,,3.39, GENERAL,,,,True
HILLTOP BLOSSOM HONEY,5060298571250,,3.49, GENERAL,,,,True
RAW MAYA HONEY,5032722313514,,5.69, GENERAL,,,,True
RAW ACIA FLOWER HONEY,5032722311572,,6.99, GENERAL,,,,True
HILLTOP SOFT SET HONEY,5060298571267,,3.29, GENERAL,,,,True
TUMA QUEEN HONEY ,8680789521587,,6.99, GENERAL,,,,True
TUMA QUEEN HONEY KARAKOVAN BALI,8680789521600,,20, GENERAL,,,,True
LIZIS SUPER MUESLI BOOST,5060043223335,,4.19, GENERAL,,,,True
LIZIS GRANOLA LOW SUGAR,5060043223274,,4.29, GENERAL,,,,True
,5060092030847,,5.19, GENERAL,,,,True
LIZIS GRANOLA ORGANIC NUTS SEED,5060043223052,,5.49, GENERAL,,,,True
LIZIS GRANOLA LOW SUGAR NUTS SEEDS,5060092030687,,4.99, GENERAL,,,,True
LIZIS GRANOLA ORG NUTS SEED,5060092030007,,4.49, GENERAL,,,,True
LIZIS GRANOLA HIGH PROTEIN %27,5060092030977,,4.49, GENERAL,,,,True
WE RED FRUIT CRUNCH,5013665112631,,4.39, GENERAL,,,,True
WE CRUNCHY ORG MUESLI,5013665112655,,6.99, GENERAL,,,,True
WE OATY ORG COCOA CRUNCH,5013665112679,,3.59, GENERAL,,,,True
ALARA DELIGHT GF MUESLI,5016786030006,,4.99, GENERAL,,,,True
ALARA CLASSIC APPLE BIRCHER,5016786001853,,5.99, GENERAL,,,,True
ALARA GOLDEN C GLUTEN FREE GRANOLA,5016786002003,,5.99, GENERAL,,,,True
ALARA PURE OATS GLUTEN FREE PORRIDGE,5016786200003,,3.29, GENERAL,,,,True
BIONA GRANOLA WILD BERRY CRISP,5032722306158,,5.49, GENERAL,,,,True
BIONA GRANOLA HONEY HAZELNUT,5032722300484,,5.19, GENERAL,,,,True
BIONA GRANOLA C COCONUT,5032722318380,,4.99, GENERAL,,,,True
RH LOW SUGAR M SPELT Q,5060120285416,,3.99, GENERAL,,,,True
WE GOLDEN ORG CORN FLAKES,5011835102215,,2.79, GENERAL,,,,True
SUMA PEARLY BARLEY F,5017601022923,,2.29, GENERAL,,,,True
RDH ULTIMATE GRANOLA ORG,5060120285331,,5.39, GENERAL,,,,True
DOVES FARM CORN FLAKES LOW SUGAR,5011766778022,,3.79, GENERAL,,,,True
DOVES FARM CHOCOLATE STARS SOURCE,5011766778008,,3.99, GENERAL,,,,True
BEAR COCOA ALPHA BITES,5060139434362,,3.39, GENERAL,,,,True
MULTIGRAIN ALPHA BITES,5060139434386,,3.19, GENERAL,,,,True
7601039877,5017601039877,,3.99, GENERAL,,,,True
SUMA PORRIDGE OATS,5017601039891,,3.99, GENERAL,,,,True
SUMA PORRIDGE OATS GF,5017601039792,,5.49, GENERAL,,,,True
BIONA CREATIONS CHILLI PEANUT,5032722314245,,3.49, GENERAL,,,,True
BIONA CASHEW BUTTER SMOTH,5032722305892,,4.99, GENERAL,,,,True
BOINA COCONUT ALMOND BUTTER,5032722315518,,6.19, GENERAL,,,,True
BOINA ALMOND BUTTER SMOTH,5032722305830,,6.49, GENERAL,,,,True
BOINA ALMOND BUTTER W,5032722306837,,6.49, GENERAL,,,,True
BOINA ALMOND BUTTER CRUNCY,5032722314856,,6.49, GENERAL,,,,True
BIONA HAZELNUT BUTTER SMOTH,5032722305847,,5.99, GENERAL,,,,True
BIONA MIXED NUT BUTTER,5032722307285,,4.79, GENERAL,,,,True
MR ORG CHOCO HAZELNUT,5060178071825,,4.19, GENERAL,,,,True
MERIDIAN GF YEAST EXTRACT,5060132280621,,5.49, GENERAL,,,,True
MERIDIAN PEANUT BUTTER SMTH,5060132280225,,3.29, GENERAL,,,,True
MERIDIAN PEANUT BUTTER CRN,5014213200732,,3.29, GENERAL,,,,True
CHIVERS LEMON CURD,666522900138,,3.49, GENERAL,,,,True
UCEL GRAPE MOLASSES,8691923001421,,3.99, GENERAL,,,,True
AYTAC GRAPE MOLASSES,5060315111391,,1.99, GENERAL,,,,True
BIONA MAPLE AGAVE SYRUP,5032722313095,,6.49, GENERAL,,,,True
BIONA BROWN RICE SYRUP,5032722304888,,3.99, GENERAL,,,,True
BIONA COCONUT BLOSSOM SYRUP,5032722313606,,6.99, GENERAL,,,,True
BIONA AGAVE LIGHT SYRUP,5032722305120,,4.99, GENERAL,,,,True
BIONA AGAVE DARK SYRUP,5032722311596,,4.59, GENERAL,,,,True
BIONA BLACKSTRAP MOLASSES,5032722317123,,2.99, GENERAL,,,,True
ST LG PURE MAPLE SYRUP,5060584300007,,6.29, GENERAL,,,,True
AYTAC BASRA DATE SYRUP,8710742021783,,2.99, GENERAL,,,,True
TATE LYLE GRANULATED SUGAR,5010115910014,,1.99, GENERAL,,,,True
TATE LYLE ROUGH CUT CUBES,5010115820900,,3.99, GENERAL,,,,True
TATE ROUGH CUT CUBES,5010115820917,,3.99, GENERAL,,,,True
MG AGAVE SUGAR,8719324204774,,3.99, GENERAL,,,,True
BIONA COCONUT PALM SUGAR,5032722312418,,3.29, GENERAL,,,,True
BIONA COCONUT PALM SGR,5032722312401,,5.89, GENERAL,,,,True
BIONA RAPADURA WHOLE CANE,5032722303416,,5.79, GENERAL,,,,True
PERUSWEET ZERO,5060403168733,,4.39, GENERAL,,,,True
BILLINGTONS DARK BROWN SFT,5010067338171,,2.39, GENERAL,,,,True
BILLINGTONS LIGHT BROWN SOFT,5010067338072,,2.39, GENERAL,,,,True
BIONA SUSHI RICE,5032722315952,,3.69, GENERAL,,,,True
BIONA WHOLEGRAIN RISOTTO,5032722600164,,3.79, GENERAL,,,,True
SUMA WHOLEMEAL COUSCOUS,5017601020561,,2.99, GENERAL,,,,True
SUMA PEARL COUSCOUS,5017601035435,,2.99, GENERAL,,,,True
SUMA BULGUR WHEAT,5017601018483,,3.19, GENERAL,,,,True
SUMA ORG PEARL BARLEY,5017601023326,,2.29, GENERAL,,,,True
SUMA LONG BROWN RICE,5017601020585,,3.19, GENERAL,,,,True
,5032722313705,,3.99, GENERAL,,,,True
AYTAC BULGUR COARSE,5060108700504,,1.99, GENERAL,,,,True
SUMA CORN COUSCOUS,5017601040996,,4.29, GENERAL,,,,True
SUMA MILLET,5017601024422,,2.79, GENERAL,,,,True
SUMA ARBORIO RICE,5017601023401,,4.99, GENERAL,,,,True
BIONA RISOTTO WHITE RICE,5032722305885,,4.79, GENERAL,,,,True
BIONA ORG PUDDING RICE,5032722302228,,3.29, GENERAL,,,,True
SUMA SHORT GRAIN BROWN RICE,5017600211625,,3.19, GENERAL,,,,True
SUMA BASMATI RICE WHITE,5017601019220,,3.49, GENERAL,,,,True
SUMA ORGANIC BROWN BASMATI RICE,5017601019923,,2.99, GENERAL,,,,True
TILDA PURE BASMATI GLUTEN FREE,5011157630229,,2.99, GENERAL,,,,True
TILDA EASY COOK LONG GRAIN,5011157620220,,2.79, GENERAL,,,,True
SP ORG SPELT GRAIN,5060130412260,,3.49, GENERAL,,,,True
BIONA CAPES,5032722304772,,4.49, GENERAL,,,,True
ORGANICO CAPERS ,5034210521418,,2.49, GENERAL,,,,True
BIONA CHICKPEAS,5032722312647,,1.99, GENERAL,,,,True
BIONA HARICOT,5032722316461,,1.59, GENERAL,,,,True
BIONA BROWN LENTILS,5032722316058,,1.79, GENERAL,,,,True
BIONA RED KIDNEY,5032722312616,,2.09, GENERAL,,,,True
BIONA BLACK BEANS,5032722316454,,2.36, GENERAL,,,,True
YAREN HIYAR TURSU,8691804000093,,2.69, GENERAL,,,,True
YAREN PEPERONI,8691804003735,,2.69, GENERAL,,,,True
YAREN JALAPENO BIBER T,8691804001724,,2.69, GENERAL,,,,True
YAREN SARMISAK,8691804001458,,2.69, GENERAL,,,,True
YAREN YAKAN BIBER,8691804004015,,2.69, GENERAL,,,,True
BIONA SOYA BEANS,5032722314528,,1.99, GENERAL,,,,True
BOINA FRENCH BEANS,5032722301146,,2.99, GENERAL,,,,True
BIONA BEETROOT,5032722301139,,2.29, GENERAL,,,,True
BIONA FLAGEOLET BEANS,5032722312043,,2.79, GENERAL,,,,True
BIONA GHERKINS SWEET SOUR,5032722301177,,4.39, GENERAL,,,,True
BIONA SPINACH,5032722305922,,2.69, GENERAL,,,,True
BIONA MIXED,5032722312630,,1.79, GENERAL,,,,True
AYTAC YAREN KARISIK TURSU,8691804001069,,1.99, GENERAL,,,,True
CEVSIS NTOMATO,5214001329304,,1.99, GENERAL,,,,True
BIONA MILD ODOURLESS CC OIL,5032722313590,,6.99, GENERAL,,,,True
BIONA ORG COCONUT BLISS,5032722313842,,8.29, GENERAL,,,,True
BIONA COCONUT CREAM,5032722315495,,2.99, GENERAL,,,,True
BIONA ORG COCONUT BLISS,5032722313835,,5.99,GROCERY,,,,True
BIONA COCONUT CREAMED,5032722307018,,3.29, GENERAL,,,,True
MARI GOLD ENGEVITA YEAST F B12,5016081312098,,4.99, GENERAL,,,,True
MARI GOLD YEAST FLAKES ORG,5016082507721,,6.49, GENERAL,,,,True
KALLO ORG MUSHROOM,5013665101598,,2.19, GENERAL,,,,True
KALLO ORG FRENCH ONION,5013665101574,,2.19, GENERAL,,,,True
KALLO VERY LOW SALT VEG,5013665103134,,2.19, GENERAL,,,,True
KALLO YEAST FREE VEG,5013665101420,,2.19, GENERAL,,,,True
KALLO ORG TOMATO HERB,5013665101550,,1.99, GENERAL,,,,True
KALLO SWISS BOUILLON CUBES,5016084259000,,1.79, GENERAL,,,,True
M.G.  BOUILLON ORG. RED. SALT,5016084259017,,1.99, GENERAL,,,,True
TARTEX MUSHROOMS PATE,4005514174038,,4.59, GENERAL,,,,True
TARTEX HERBS YEAST PATE,4005514174007,,4.59, GENERAL,,,,True
SUMA TOMATO PUREE,5017601016373,,1.79, GENERAL,,,,True
MARI GOLD BOUILLON POWDER LESS SALT,5016084811277,,7.49, GENERAL,,,,True
MARI GOLD BOUILLION P GLUTEN FREE,5016084811376,,7.49,,,,,True
BIONA COCONUT MILK,5032722304413,,2.99, GENERAL,,,,True
BIONA COCONUT MILK LIGHT,5032722311534,,2.99,GENERAL,,,,True
SUMA CHOPPED TOMATOES,5017601016595,,1.49, GENERAL,,,,True
SUMA PEELED PLUM TOMATOES,5017601016601,,1.49, GENERAL,,,,True
SUMA CHERRY TOMATOES,5017601030492,,1.49, GENERAL,,,,True
SUMA BASIL TOMATO,5017601041733,,1.49, GENERAL,,,,True
BIONA ORGANIC CANNELLINI BEANS,5032722309906,,1.69,GROCERY,,,,True
BIOA REFRIED PINTO BEANS,5032722317758,,1.49,,,,,True
BIONA BAKED BEANS,5032722302761,,1.49, GENERAL,,,,True
BIONA BLACK CHICPEAS,5032722316157,,1.49, GENERAL,,,,True
BIONA BLACK BEANS,5032722309791,,1.49, GENERAL,,,,True
BIONA ADUKI BEANS,5032722308244,,1.99, GENERAL,,,,True
BIONA GREEN LENTILS,5032722302235,,1.49, GENERAL,,,,True
BIONA CHILLI BLACK,5032722315075,,1.79, GENERAL,,,,True
BIONA CHICKPEAS,5032722301313,,1.79,ALCHOHOL DRINKS,,,,True
BIONA BUTTER BEANS,5032722302754,,1.99, GENERAL,,,,True
BIONA RED KIDNEY BEANS,5032722301320,,1.99,ALCHOHOL DRINKS,,,,True
BIOAN BLACKKEYE BEANS,5032722308251,,1.99, GENERAL,,,,True
BIONA CHILLI BEANS,5032722304802,,1.79, GENERAL,,,,True
BIONA HARICOT BEANS,5032722306189,,1.49, GENERAL,,,,True
BIONA LENTIL VERT,5032722309784,,1.59, GENERAL,,,,True
BIONA MIXED BEANS,5032722302921,,1.69, GENERAL,,,,True
BIONA PINTO BEANS,5032722302990,,1.69, GENERAL,,,,True
BIONA BORLOTTI BEANS,5032722315341,,1.79, GENERAL,,,,True
BIONA BELUGA LENTIL,5032722314689,,1.69, GENERAL,,,,True
IYC BAKING SHEETS,770009011924,,4.99, GENERAL,,,,True
IYC WASTE BAGS,770009250644,,5.99, GENERAL,,,,True
IYC ALEMINIUM FOIL,770009250200,,3.89, GENERAL,,,,True
IYC ROASTING BAGS,770009250736,,4.89, GENERAL,,,,True
IYC SANDIWICH BAG,770009250262,,4.79, GENERAL,,,,True
IYC FIRELIGHTERS,770009250347,,2.89, GENERAL,,,,True
COFFE FILTERS NO:2,770009001123,,3.49, GENERAL,,,,True
COFFEE FILTERS NO:4,770009001147,,3.49, GENERAL,,,,True
ECOVER WASHING LIQUID,5412533417036,,4.19, GENERAL,,,,True
ECOVER FLOOR SOAP,5412533006018,,3.99, GENERAL,,,,True
ECOVER FABRIC SOFTENER VANILLA,5412533419702,,2.99, GENERAL,,,,True
ECOVER ZERO,5412533418279,,3.99, GENERAL,,,,True
ECOVER WASHING UP POM FIG,5412533417074,,2.59, GENERAL,,,,True
ECOVER CREAM CLEANER,5412533004052,,1.99, GENERAL,,,,True
ECOVER LIMESCALE REMOVER,5412533002911,,4.19, GENERAL,,,,True
ECOVER WINDOW GLASS GREEN TEA,5412533421958,,4.49, GENERAL,,,,True
ECOVER TOILET CLEAN MINT,5412533002287,,2.99, GENERAL,,,,True
ECOVER ZERO MUTI ACTION,5412533418378,,3.59, GENERAL,,,,True
ECOVER OVEN HUB CLEANER,5412533421897,,4.19, GENERAL,,,,True
ECOVER SURFACE CLEANER,5412533421828,,3.39, GENERAL,,,,True
ECOVER FABRIC SOFT APPLE,5412533414929,,5.99, GENERAL,,,,True
ECOVER ZERO FABRIC SOFT,5412533418217,,6.29, GENERAL,,,,True
ECOVER WASHING UP CAM,5412533416756,,2.59,HOUSEHOLD & HEALTH & BEAUTY,,,,True
ECOVER WASHING UP  LILY&LOTUS,5412533416985,,2.59, GENERAL,,,,True
ECOVER CON BIO HONEY,5412533413731,,12.99, GENERAL,,,,True
ECOVER BATHROOM CLEANER,5412533421736,,2.99, GENERAL,,,,True
ECOVER HAND SOAP ZERO,5412533418354,,3.49, GENERAL,,,,True
OATLY BARISTA EDITION,7394376616228,,2.29, GENERAL,,,,True
OATLY ENRICHED,7394376614545,,2.59, GENERAL,,,,True
OATLY ORGANIC,7394376123337,,2.49, GENERAL,,,,True
OATLY CHOCOLATE,7394376614552,,2.49, GENERAL,,,,True
RUDE ULTIMATE ALMOND,5060120283061,,4.59,,,,,True
RUDE TIGER NUT,5060120284020,,3.59,,,,,True
RUDE BROWN RICE,5060120281999,,2.99, GENERAL,,,,True
RUDE HEALTH ORG ALMOND,5060120282019,,3.19, GENERAL,,,,True
RUDE ORG CASHEW,5060120283184,,4.19, GENERAL,,,,True
RUDE COCONUT,5060120282347,,3.59, GENERAL,,,,True
RUDE HAZELNUT DRINK,5060120281616,,3.59,,,,,True
RUDE SOYA DRINK,5060120285157,,2.39, GENERAL,,,,True
BIONA CARROTS,5032722305908,,1.99,,,,,True
ECOVER LAUNDRY BLEACH,5412533140408,,2.49, GENERAL,,,,True
ECOVER DISH TAB 22,5412533416251,,8.99, GENERAL,,,,True
ECOVER WASH BIO LAVENDER,5412533009934,,5.99, GENERAL,,,,True
ECOVER WASH POWDER NON BIO,5412533009989,,5.99, GENERAL,,,,True
ECOVER ZERO DISH,5412533417432,,9.39, GENERAL,,,,True
ECOVER CLASSIC DISH 25,5412533001549,,7.99, GENERAL,,,,True
CALONWEN SPREAD BUTTER,5060034200499,,3.99, GENERAL,,,,True
CALONWEN UNSALTED BUTTER ORG,5060034299912,,4.39, GENERAL,,,,True
CALONWEN SALTED BUTTER ORG,5060034299905,,4.39, GENERAL,,,,True
MINOR FIGURES BARISTA OAT,5060406080223,,2.99, GENERAL,,,,True
YEO VALLEY UNSALTED ORG,5036589201663,,3.99,CILLED,,,,True
YEO VALLEY  SALTED ORG,5036589200017,,3.99,CILLED,,,,True
TAIFUN SMOKED TOFU ALMOND,4012359113108,,5.49,CILLED,,,,True
CN TAIFUN TOFU BASILICO,4012359114204,,4.79,CILLED,,,,True
cn TAIFUN TOFU ROSSO,4012359114303,,4.79,CILLED,,,,True
TAIFUN GRILL SAUSAGES,4012359130006,,5.29,CILLED,,,,True
TAIFUN TOFU WIENER,4012359133007,,5.69,CILLED,,,,True
CN CLEARSPRING ORG TOFU,5021554987710,,1.79,CILLED,,,,True
OATLY VANILLA CUSTARD,7394376616594,,1.79,CILLED,,,,True
OATLY  DOUBLE CREAM WHIPPABLE,7394376618833,,1.29,CILLED,,,,True
 OATLY CREAMY SPR,7394376618390,,2.49,CILLED,,,,True
CLF RAW SAUERKRAUT CURRY &GINGER,5032722316751,,4.99,CILLED,,,,True
BIONA SAUERKRAUT TUR,5032722317437,,2.49,CILLED,,,,True
CLF BIONA SAUERKRAUT BEET,5032722317444,,2.49, GENERAL,,,,True
CLF BIONA SAUERKRAUT ORG,5032722301160,,2.19,CILLED,,,,True
LYE CROSS FARM ORG GRASS FED,5027632002818,,4.89,CILLED,,,,True
LYE CROSS VINTAGE CEDDAR,5027632000531,,3.99,CILLED,,,,True
CALONWEN ORG MELLOW,5060034202011,,3.29,CILLED,,,,True
CALONWEN ORG EX MATURE CHEDDAR,5060034202028,,3.99,CILLED,,,,True
CALONWEN ORG ROSS RED,5060034200529,,3.79,CILLED,,,,True
LYE CROSS FARM ORG SLI,5027632000616,,3.99,CILLED,,,,True
VIOLIFE GREEK WHITE,5202390020407,,4.39,CILLED,,,,True
VIOLIFE MATURE CHEDDAR,5202390021640,,3.99,CILLED,,,,True
VIOLIFE ORIGINAL,5202390015427,,2.19,CILLED,,,,True
VIOLIFE MOZZARELLA,5202390016585,,2.59,CILLED,,,,True
NATURLI ORG VEGAN SPREADABLE,5701977550035,,2.59,CILLED,,,,True
VIOLIFE ORIGINAL SLICED,5202390015878,,3.49,GENERAL,,,,True
VIOLIFE PARM WEDGE,5202390017834,,4.39,CILLED,,,,True
NATURLI ORG VEGAN BLOCK,5701977000097,,2.19,CILLED,,,,True
VIOLIFE BLOCK MED,5202390019517,,2.99,CILLED,,,,True
VIOLIFE CREAMY CHEESE,5202390013836,,3.49, GENERAL,,,,True
HIGH WEALD HALLOUMI CHEESE,5019693000131,,4.89,CILLED,,,,True
DELAMERE GOATS CHEESE,5016860791007,,3.49,CILLED,,,,True
BERGERIE GOAT CHEESE,3273227041447,,2.69, GENERAL,,,,True
SOSTER PARMESAN,5019693506107,,7.49,,,,,True
KOLIOS BIO ORG FETA PDO,5201704054404,,4.19, GENERAL,,,,True
KOLIOS HALLOUMAKI,5201704018215,,3.49, GENERAL,,,,True
HIGH WEALD SAINT GILES ORG,5019693000094,,4.59, GENERAL,,,,True
BRIGHTON ORG BLUE CHEESE,5019693000117,,4.19, GENERAL,,,,True
KOKO COCONUT OIL,5060100601038,,2.59,,,,,True
EPIROS TALAGANI,5201415205195,,3.99, GENERAL,,,,True
DELAMERE GREEK GOAT,5016860766111,,3.49, GENERAL,,,,True
DELAMERE GOAT CHEESE,5016860782531,,2.99, GENERAL,,,,True
HIGH WEALD DUDDLESWELL ORG,5019693000018,,6.29, GENERAL,,,,True
BERGERIE SHEEP CHEESE,3273227241410,,2.19, GENERAL,,,,True
NUSH CRE ALM SPREAD,5060298881045,,3.99, GENERAL,,,,True
NUSH ALMOND NATURAL,5060298881021,,3.49, GENERAL,,,,True
KOKO MELLOW DAIRY FREE,5060100601199,,2.89, GENERAL,,,,True
MALDON SEA SALT FLAKES,5011428100048,,3.29,GROCERY,,,,True
GREENFIELD CAYENNE,5027906010433,,1.99,GROCERY,,,,True
BIONA ORG RYE BREAD SPROUT,5032722312227,,3.59,GROCERY,,,,True
LONGLEY  COTTAGE CHEESE,5010578008020,,1.79,DAIRY,,,,True
BIONA SPELT PENNE,5032722309241,,3.29,GROCERY,,,,True
BIONA SPELT  TRI. COLORE FUSILLI,5032722311121,,2.79,GROCERY,,,,True
BIONA ORG.JELLY DINOS,5032722312944,,2.49,CHOCOLATE & SWEETS,,,,True
DELPHI DOLMADES,5018811000077,,2.59,DAIRY,,,,True
FENTIMANS GINGER BEER 275ML,5029396222334,,2.29,SOFT DRINKS,,,,True
VOSS SPARKLING WATER,682430611751,,1.79,SOFT DRINKS,,,,True
BIONA RYE BREAD ,5032722301214,,2.99,GROCERY,,,,True
MR ORGANIC TAGLIATELLE 500,5060178070972,,2.29,GROCERY,,,,True
GALBANI MOZZARELA,8000430133035,,1.89,DAIRY,,,,True
KOLIOS GREEK YOGURT,5201704064243,,2.79,DAIRY,,,,True
LARISSA HALLOUMI,5060315115283,,2.49,DAIRY,,,,True
BIONA ORGANIC PEACH&APRICOT&APPLE,5032722314191,,5.99,SOFT DRINKS,,,,True
BIONA MINI FRUITE BEARS,5032722307735,,2.49,CHOCOLATE & SWEETS,,,,True
FENTIMANS CURIOSITY COLA 275ML,5029396322782,,2.29,SOFT DRINKS,,,,True
BIONA ORGANIC RYE CHIA&FLAX,5032722312920,,3.69,GROCERY,,,,True
S.PELLEGRINO SPARKLING WATER,8002270000515,,1.39,SOFT DRINKS,,,,True
CYF VOLVIC MINERAL WATER,3057640100673,,0.99,SOFT DRINKS,,,,True
CLEARSPRING COCONUT OIL,5021554988571,,4.99,GROCERY,,,,True
CLIPPER PEPPERMINT,5021991200014,,2.99,COFFEE & TEA,,,,True
CLEARSPRING MISO MELLOW WHITE SOUP,5021554985471,,4.49,GROCERY,,,,True
DELPHI AUBERGINE DIP,5018811000107,,2.79,DAIRY,,,,True
EPIROS FETA,5201415201623,,3.49,GROCERY,,,,True
PATAK'S 10 PLAIN PAPPADUMS,5011308953009,,2.59,GROCERY,,,,True
CAWSTON CLOUDY APPLE,5060054134026,,4.59,SOFT DRINKS,,,,True
WE ORG SMOOTH PEANUT,5013665108344,,4.59,GROCERY,,,,True
ONCU XL BLACK OLIVES,8693891402002,,10.49,GROCERY,,,,True
BIONA CAMAR RED RICE,4006040106111,,3.89,GROCERY,,,,True
WHOLE EARTH ORG SPK GINGER,5011835102772,,1.59,SOFT DRINKS,,,,True
FISH 4 EVER TUNA STEAKS IN ORG OLIVE OIL,5034210521869,,4.59,GROCERY,,,,True
VOSS STILL WATER,682430611744,,2.49,SOFT DRINKS,,,,True
LJ BABYLEAF MIX,5060796190144,,1.99,,,,,True
CYPRESSA ANTIPASTI ARTICHOKE,5000362256539,,3.39,GROCERY,,,,True
DFARM STR-WHITE BREAD FLOUR,5011766001007,,2.99,GROCERY,,,,True
LEAF BEETROOT BUNCH,5019029341167,,1.79,,,,,True
BIONA ORG.APPLE PUREE NO ADDED SUGAR,5032722313316,,2.59,GROCERY,,,,True
DOVES FARM SPELT WHOLEMEAL,5011766010078,,3.69,GROCERY,,,,True
BIONA ORGANIC POMEGRANATE,5032722308824,,7.99,SOFT DRINKS,,,,True
CAWSTON APPLE&RHUBARB,5060054134064,,4.59,SOFT DRINKS,,,,True
FUSHI ALOEVERA JUICE,5060112860270,,13.29, GENERAL,,,,True
FUSHI MUSCLE OIL,5060112866029,,19.99,,,,,True
FUSHI STRETCH MARK OIL,5055757916673,,19.99,,,,,True
FUSHI CELLULITE OIL,5060112866128,,18.99,,,,,True
FUSHI VIT E OIL,5060112860003,,21.49,,,,,True
FUSHI CASTOR OIL,5055757900641,,10.49, GENERAL,,,,True
FUSHI SHATVARI,5060112864797,,10.49,,,,,True
FUSHI CARROT OIL,5055757900634,,9.49,,,,,True
FUSHI ASHWAGANDHA,5060112865787,,14.99,,,,,True
BIONA TART CHERRY JUICE,5032722311541,,7.49,SOFT DRINKS,,,,True
FUSHI VEGAN COLLAGEN,5055757901310,,19.99, GENERAL,,,,True
FUSHI POMEGRANTE OIL,5060112866180,,20,,,,,True
FUSHI RASPBERRY SEED OIL,5055757900795,,13.29, GENERAL,,,,True
FUSHI HORNEY GOATS WEED,5055757900184,,15.49,,,,,True
FUSHI ROSEHIP OIL,5055757900535,,18.49,,,,,True
FUSHI BLACK SEED OIL,5060112866197,,14.99, GENERAL,,,,True
FUSHI EVENING PRIMROSE OIL,5060112861734,,15.99,,,,,True
FUSHI GINKO BILOBA,5060112865145,,10.49,,,,,True
FUSHI SAW PLAMENTO,5060112865534,,15.49,,,,,True
FUSHI TRIBULUS TERRESTRIS,5060112865633,,10.49,,,,,True
FUSHI SHEABUTTER,5060112866142,,15.49, GENERAL,,,,True
FUSHI GHEE,5055757900122,,12.99, GENERAL,,,,True
FUSHI SHEA COCOA,5055757936541,,12.99,,,,,True
MORANGIE BRIE,5014329000295,,3.99,,,,,True
CLEMENCY VIC VINTAGE,5051616643643,,3.99,,,,,True
CLEMENCY GORGONZOLA,5051616649645,,4.49,,,,,True
AMBROSI MOZZARELLA,8002503401256,,1.99,,,,,True
AMBROSI BUFALA MOZZARELLA,8002503402338,,3.29,,,,,True
AMBROSI PARMEGIANO,8002503202532,,6.99, GENERAL,,,,True
PAPILLON ROQUEFORT,3177890001008,,4.89,,,,,True
H FORMAN SMKD SALMON,5018427101007,,7.29, GENERAL,,,,True
T HUNTER BLK TRUFFLE MINCE,5060650960197,,19.99,,,,,True
STEENBERGS ALMOND EXTRACT,5060073387670,,6.59, GENERAL,,,,True
H FORMAN ROYAL FILLET,5018427112003,,19.99,,,,,True
H FORMAN ANCHOVIES PROVENCAL,3175690090307,,5.49,,,,,True
H FORMAN ANCHOVIES WITH OLIVES,3175690094008,,5.99, GENERAL,,,,True
H FORMAN ANCHOVIES GARLIC,3175690090109,,5.49,,,,,True
T HUNTER TRUFFLE BUTTER,5060650960517,,7.49,,,,,True
T HUNTER BLK TRUFFLE MUSTARD,5060650960524,,6.49,,,,,True
H FORMAN KETA CAVIAR,5018427601002,,10.99,,,,,True
WHOLE EARTH CRUNCH ORG,5013665108320,,4.59,GROCERY,,,,True
ZWYER BAERLI,7640187311129,,39.99,,,,,True
HF S TARAMASALATA,5018427522253,,7.99, GENERAL,,,,True
WE ORG SPK CRANBERRY,5011835102260,,1.59,SOFT DRINKS,,,,True
FISH4EVER AZORES TUNA STEAKS IN SPRING,5034210521906,,3.29,GROCERY,,,,True
MAZAFATI FRESH DATEA,5022608005022,,4.99,GENERAL,,,,True
GALBANI RICOTTA,8000430194012,,2.19,GROCERY,,,,True
CLIPPER ORGANIC WHITE TEA,5021991999710,,2.19,GROCERY,,,,True
H FORMAN YELLOWIN TUNA,5018427803000,,11,,,,,True
H FORMAN SALMON PORTIONS,5018427913006,,10.49,,,,,True
LA TUA RAVOLI PEA SHALLOT,5055430415806,,7.49, GENERAL,,,,True
ARTISAN TAGLIATELLE EGG,5055430415783,,4.99, GENERAL,,,,True
ARTISA TORTELLONI SPIN RICO,5055430415790,,7.49, GENERAL,,,,True
H FORMAN JERKY SALMON ,5018427152504,,10.99, GENERAL,,,,True
H FORMAN SEAFOOD SLD,5018427662003,,5.49,,,,,True
H FORMAN SALMON PATE,5018427152252,,6.99,,,,,True
DIE KASE YELLOBELL CHEESE,9003454094206,,5.99,,,,,True
DIE KASE PEPPERSWEET CHE,9003454094107,,5.99,,,,,True
